TOTAL_SECONDS,SNIPPETS,THROUGH_PUT_ROWS,THROUGH_PUT_SIZE,Cluster
0,1,0,0,1
0,1,0,0,1
14,7,22828,11094304,5
0,1,0,0,1
0,2,0,0,1
0,2,0,0,1
1,1,1,88,1
7,4,24,664,1
0,1,0,0,1
0,1,0,0,1
1,1,1,12,1
1,2,1,28,1
0,1,0,0,1
1,3,1,12,1
0,1,0,0,1
0,1,0,0,1
1,2,1,24,1
1,1,3834,76680,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
2,5,1,4,1
0,1,0,0,1
0,1,0,0,1
1,4,1,12,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,3741,74820,1
2,1,1,4,1
0,1,0,0,1
1,1,1,88,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,948,18960,1
0,1,0,0,1
0,1,0,0,1
6,13,27152,2642982,1
11,5,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,8,1
9,1,0,3,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
2,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
2,1,1,6,1
0,1,0,0,1
0,1,0,0,1
1,1,1,8,1
0,1,0,0,1
5,2,12030,3609856,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
1,1,1,88,1
1,1,1,12,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,2,1,24,1
0,1,0,0,1
3,1,0,0,1
2,1,1,4,1
0,1,0,0,1
2,3,2221,195736,1
1,1,1,8,1
0,1,0,0,1
0,1,0,0,1
32,2,0,1,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,8,1
40,3,0,0,1
0,1,0,0,1
0,1,0,0,1
1,3,0,0,1
0,2,0,0,1
0,1,0,0,1
2,2,1,12,1
1,2,1,24,1
1,1,1,88,1
3,2,0,8,1
0,1,0,0,1
1,2,1,24,1
0,1,0,0,1
1,1,1,8,1
0,1,0,0,1
0,1,0,0,1
1,1,1,12,1
1,1,1892,37840,1
0,1,0,0,1
1,2,1,24,1
0,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
14,2,3758,105232,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,12,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
2,1,1,8,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,2,1,24,1
1,1,1,88,1
0,1,0,0,1
1,1,1,20,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
2,5,0,0,1
0,1,0,0,1
1,1,0,0,1
0,2,0,0,1
0,4,0,0,1
0,1,0,0,1
0,2,0,0,1
1,1,1,8,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,13,260,1
295,2,0,3,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
0,1,0,0,1
1,2,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,12,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,24,1
0,2,0,0,1
0,1,0,0,1
3,5,0,0,1
1,10,11735,3613380,1
1,1,58,916,1
0,1,0,0,1
1,4,1,12,1
0,4,0,0,1
0,1,0,0,1
35,2,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,3,1592,1
0,1,0,0,1
87,4,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,88,1
1,2,1,28,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
1,1,1,16,1
1,1,0,0,1
0,1,0,0,1
0,4,0,0,1
0,1,0,0,1
2,1,236,9228,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,3427,95956,1
10,2,0,2,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,16,1
0,1,0,0,1
1,2,1,24,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,16,1
0,1,0,0,1
2,1,1,4,1
1,1,1,12,1
15,17,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
1,1,1,8,1
0,1,0,0,1
0,1,0,0,1
0,4,0,0,1
1,2,1,24,1
0,1,0,0,1
1,1,1,88,1
0,2,0,0,1
4,4,0,3,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
3,4,0,0,1
0,1,0,0,1
10,2,0,2,1
1,1,1,28,1
0,1,0,0,1
1,1,1,12,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
4,1,0,22,1
1,1,1,12,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,2,1,24,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,2,1,24,1
0,2,0,0,1
118,113,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,8,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
3,3,8,1133,1
0,1,0,0,1
0,2,0,0,1
1,1,0,0,1
2,3,87,51454,1
1,2,0,0,1
1,1,1,16,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
5,9,362,31874,1
1,1,1,8,1
45,2,197590,57563531,4
0,1,0,0,1
0,1,0,0,1
1,1,1,12,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
26,3,0,0,1
0,1,0,0,1
1,2,1,24,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
1,1,1,88,1
0,1,0,0,1
2,8,0,0,1
1,1,1,8,1
0,1,0,0,1
1,1,0,0,1
0,2,0,0,1
1,1,1,8,1
1,1,3810,106680,1
1,2,1,24,1
3,2,0,8,1
0,1,0,0,1
0,1,0,0,1
1,1,1,88,1
0,1,0,0,1
0,1,0,0,1
1,2,1,24,1
0,1,0,0,1
117,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
4,4,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
1,2,1,24,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,58,916,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,2,1,28,1
3,4,0,0,1
179,1,179652,15342400,3
1,2,1,24,1
1,1,1,88,1
1,2,23,368,1
1,1,0,0,1
1,1,1,8,1
0,1,0,0,1
1,1,1,88,1
1,2,1,24,1
0,2,0,0,1
0,4,0,0,1
0,1,0,0,1
1,4,1,12,1
0,1,0,0,1
1,1,1,8,1
0,1,0,0,1
1,1,1,8,1
0,1,0,0,1
1,1,1,8,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,2,1,28,1
1,1,7948,158960,1
0,1,0,0,1
1,2,1,24,1
1,4,1,12,1
1,4,1,12,1
2,4,0,0,1
2,4,1,6,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,2,1,24,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
1,2,1,24,1
0,1,0,0,1
0,2,0,0,1
0,2,0,0,1
0,2,0,0,1
1,1,2584,51680,1
1,1,1,12,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
2,1,1,8,1
0,1,0,0,1
0,1,0,0,1
31,48,180034,7921492,5
1,2,1,24,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
2,1,1,4,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
8,4,0,0,1
0,1,0,0,1
2,4,0,0,1
1,1,1,8,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
1,1,1,88,1
0,1,0,0,1
0,2,0,0,1
10,2,13383,27461916,2
1,1,1,28,1
0,2,0,0,1
9,7,0,0,1
0,2,0,0,1
3,2,0,8,1
1,1,0,0,1
2,2,1,12,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
26,6,6649,930844,1
2,1,1,4,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
7,14,2398,211049,1
1,2,1,24,1
1,5,1,12,1
6,1,0,0,1
2,4,1,6,1
0,1,0,0,1
1,1,1,12,1
0,1,0,0,1
0,1,0,0,1
1,2,1,24,1
1,1,1,20,1
1,2,1,24,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
2,2,1,12,1
0,1,0,0,1
1,1,3744,104832,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
11,1,0,1,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,16,1
1,1,1,16,1
1,1,27661,2716356,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,570,11400,1
0,1,0,0,1
30,6,289,9235,1
2,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,4674,93480,1
0,1,0,0,1
0,2,0,0,1
1,1,1,20,1
1,1,1,88,1
0,2,0,0,1
0,1,0,0,1
1,3,1,20,1
0,1,0,0,1
0,3,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
3,1,0,4,1
0,1,0,0,1
1,2,1,32,1
0,1,0,0,1
0,1,0,0,1
1,1,1,8,1
0,1,0,0,1
0,1,0,0,1
1,1,405,8100,1
0,2,0,0,1
0,1,0,0,1
1,1,1,8,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
2,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,12,1
1,3,0,0,1
1,1,1,12,1
0,1,0,0,1
3,5,0,0,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,3811,76220,1
2,5,3,804,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,3,1,12,1
0,1,0,0,1
1,1,1,12,1
3,1,0,7,1
0,1,0,0,1
7,16,945,209972,1
1,1,1,8,1
0,1,0,0,1
0,1,0,0,1
9,6,4099,475510,1
1,1,1,16,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,2,1,32,1
0,1,0,0,1
0,1,0,0,1
1,5,1,8,1
0,1,0,0,1
4,1,0,0,1
1,1,1,8,1
4,4,0,3,1
0,1,0,0,1
1,3,1,12,1
2,1,1,6,1
0,1,0,0,1
0,1,0,0,1
3,1,1184,23673,1
1,1,726,14520,1
0,1,0,0,1
1,1,1,8,1
0,1,0,0,1
0,1,0,0,1
1,1,1,8,1
1,2,1,24,1
0,1,0,0,1
1,1,1,12,1
1,1,1,12,1
0,1,0,0,1
4,7,20890,5567329,5
0,1,0,0,1
0,2,0,0,1
15,1,0,1,1
0,1,0,0,1
1,1,1,8,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,88,1
1,1,0,0,1
3,1,0,4,1
0,1,0,0,1
0,1,0,0,1
8,1,0,2,1
0,2,0,0,1
0,1,0,0,1
5,10,55277,7237496,5
0,1,0,0,1
0,1,0,0,1
1,1,1,88,1
0,1,0,0,1
1,1,1,88,1
0,1,0,0,1
0,1,0,0,1
1,1,1,12,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,8,1
0,1,0,0,1
0,1,0,0,1
1,1,1982,39640,1
1,1,1,12,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,16,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
5,4,0,2,1
0,1,0,0,1
0,1,0,0,1
0,4,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
2,11,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,2,0,0,1
1,1,1,20,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,8,1
1,1,1,12,1
0,1,0,0,1
1,2,1,24,1
0,1,0,0,1
2,4,26980,3777198,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
1,1,153,10956,1
1,2,1,24,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,8,1
0,1,0,0,1
9,6,167348,7363312,5
0,2,0,0,1
0,1,0,0,1
1,2,1,32,1
17,2,77,5087,1
1,1,1,16,1
36,2,151109,26305574,3
0,4,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,16,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
1,1,1,12,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
2,1,42309,20934586,3
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
2,5,0,0,1
1,1,1462,40308,1
40,1,785743,37715660,2
0,1,0,0,1
1,1,0,0,1
1,1,1,12,1
1,1,1,88,1
0,1,0,0,1
1,1,1,88,1
1,1,10174,488352,1
0,1,0,0,1
0,2,0,0,1
1,2,1,24,1
0,1,0,0,1
1,2,1,28,1
5,9,22194,2299131,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
1,1,1,16,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
0,1,0,0,1
1,3,1,36,1
0,1,0,0,1
1,4,1,12,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
1,2,25,700,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
5,1,0,18,1
2,1,1,8,1
1,1,0,0,1
3724,2,8475,6221556,5
0,1,0,0,1
0,1,0,0,1
1,4,1,12,1
1,4,1,12,1
1,2,1,28,1
0,1,0,0,1
1,2,1,36,1
1,2,245362,34350680,2
0,1,0,0,1
1,4,1,12,1
0,1,0,0,1
1,1,1,12,1
0,1,0,0,1
1,1,1,8,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,6,0,0,1
2,3,1,6,1
6,3,0,2,1
1,1,1,8,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,2,1,44,1
0,1,0,0,1
1,1,3809,76180,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
0,2,0,0,1
0,2,0,0,1
2,1,1,14,1
1,1,1,20,1
1,1,252792,27027120,2
4,1,250962,20183092,3
1,1,1,16,1
0,1,0,0,1
0,1,0,0,1
1,1,1,28,1
2,1,1,10,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,2198,43960,1
0,1,0,0,1
0,1,0,0,1
1,1,1,88,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
14,1,294730,23784976,3
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,12,1
0,1,0,0,1
1,1,1,8,1
1,1,1,16,1
0,1,0,0,1
1,1,1,8,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,3644,72880,1
3,2,18340,293445,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,20,1
0,3,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
1,1,3591,71820,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,2,324,11664,1
49,1,0,0,1
2,1,1,4,1
0,1,0,0,1
10,2,0,2,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,4392,87840,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
2,1,1,4,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,8,1
1,1,0,0,1
8,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,8,1
0,1,0,0,1
0,1,0,0,1
3,3,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,2,1,24,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,2,0,0,1
1,1,1,8,1
0,1,0,0,1
0,1,0,0,1
2,1,1,6,1
1,2,1,24,1
0,1,0,0,1
0,2,0,0,1
2,5,275,52978,1
0,1,0,0,1
1,1,3842,107576,1
0,1,0,0,1
16,12,250707,33249884,2
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
5,2,1903091,60898899,4
1,2,1,24,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
36,1,73967,8910579,5
1,1,1,8,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,8,1
0,1,0,0,1
4,10,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,402,8040,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
2,5,0,0,1
1,1,1,16,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,12,1
0,1,0,0,1
1,1,1,8,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,12,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
4,1,0,2,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
1,1,1,8,1
284,2,0,0,1
6,12,0,0,1
0,1,0,0,1
1,1,319097,15316656,3
2,4,168,16080,1
5,2,5,100,1
1,1,1,88,1
0,1,0,0,1
0,1,0,0,1
3,1,722,14447,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
1,1,1,16,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,16,1
0,1,0,0,1
5,2,0,0,1
1,2,0,0,1
3,3,0,0,1
1,1,3426,68520,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,12,1
1,1,1,20,1
0,1,0,0,1
1,1,1,8,1
0,1,0,0,1
2,1,1,8,1
0,1,0,0,1
0,1,0,0,1
1,1,1,12,1
1,1,2,192,1
1,1,1,8,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
9,7,17,945,1
1,2,1,24,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1568,31360,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,2,1,28,1
0,1,0,0,1
1,1,1,88,1
1,1,1,8,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
1,1,1951,39020,1
5,13,1,72,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,4,1,12,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
4,1,897,17935,1
1,2,1,24,1
1,1,3469,69380,1
2,2,1,12,1
3,6,409,8180,1
0,1,0,0,1
1,2,1,24,1
1,1,3591,71820,1
1,1,1,8,1
0,1,0,0,1
1,1,1,8,1
1,1,1,88,1
9,2,0,3,1
1,2,1,24,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,88,1
5,2,0,5,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
2,7,2302,110472,1
0,2,0,0,1
0,2,0,0,1
1,1,1,88,1
0,1,0,0,1
1,1,1,8,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
0,1,0,0,1
1,2,1,24,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,2,0,0,1
1,1,1,16,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,4,1,12,1
3,3,461,175091,1
0,1,0,0,1
0,2,0,0,1
0,2,0,0,1
2,1,1,44,1
1,3,1,40,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
1,1,1,88,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
2,5,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,2,0,0,1
0,1,0,0,1
1,1,1,8,1
5,7,167,7256,1
0,1,0,0,1
1,2,1,24,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,16,1
1,2,1,32,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,20,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,22028,1677488,1
0,1,0,0,1
1,2,1,24,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,8,1
2,2,1,12,1
2,1,1,10,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,4,1,12,1
0,1,0,0,1
2,1,1,10,1
0,1,0,0,1
2,1,1,4,1
1,2,25,700,1
0,1,0,0,1
1,1,1,8,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,88,1
1,1,0,0,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,12,1
1,1,153,10960,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
3,6,792,59695,1
0,1,0,0,1
1,1,2198,43960,1
1,1,2178,43560,1
1,1,1,8,1
1,1,1,8,1
1,1,1924,38480,1
0,2,0,0,1
2,1,1090,21800,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
2,8,10,304,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,12,1
0,1,0,0,1
0,1,0,0,1
1,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,2,0,0,1
1,2,1,24,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
3,7,1959,62699,1
0,1,0,0,1
1,1,1,8,1
0,2,0,0,1
0,1,0,0,1
3,5,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
1,5,0,0,1
0,1,0,0,1
0,2,0,0,1
1,1,1,16,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
